code,start_time,end_time,volatility,sharpe_ratio,holding_period
Portfolio,11-Apr-2002,31-Jan-2020,0.0126704180276424,1.17285306743647,16.3873821010904
AUDUSD,15-Apr-2002,31-Jan-2020,0.00819194964383625,0.344003553268984,15.3858621952438
EURUSD,15-Apr-2002,31-Jan-2020,0.0082532170412202,0.350976770146605,14.9390403702228
GBPUSD,15-Apr-2002,31-Jan-2020,0.00886912952167552,-0.0322515442489351,13.1831023044309
NZDUSD,15-Apr-2002,31-Jan-2020,0.00801225771481997,0.297768992858065,15.9488203567339
USDCAD,15-Apr-2002,31-Jan-2020,0.00794298731695248,0.118892764066332,14.731892692883
USDCHF,15-Apr-2002,31-Jan-2020,0.0105087833279838,-0.0782595713048888,13.7965341205811
USDJPY,15-Apr-2002,31-Jan-2020,0.00896044699494656,0.213245873617012,13.4302763537925
USDNOK,15-Apr-2002,31-Jan-2020,0.00875535065738471,0.370061988345954,15.6140520490441
USDSEK,15-Apr-2002,31-Jan-2020,0.00799742615981068,0.222931619276416,14.6727898516167
USDBRL,12-Apr-2002,31-Jan-2020,0.0123124002900678,0.479931451901454,15.6854522135446
USDCLP,12-Apr-2002,31-Jan-2020,0.00985718065139161,0.583424518517212,15.2183588901733
USDCOP,11-Apr-2002,31-Jan-2020,0.00954693293172493,0.748403600836399,17.4310291571114
USDCZK,12-Apr-2002,31-Jan-2020,0.00778083331548482,0.297048425348173,16.2211060135964
USDHUF,12-Apr-2002,31-Jan-2020,0.00781075721484965,0.062589312170436,14.4693252417721
USDILS,11-Apr-2002,31-Jan-2020,0.00743140791020162,0.451110152153433,17.3612041126907
USDINR,15-Apr-2002,31-Jan-2020,0.00930692683592096,0.754571329176588,19.745748116254
USDKRW,11-Apr-2002,31-Jan-2020,0.0116415421539916,0.330247089289526,14.9994226700511
USDMXN,12-Apr-2002,31-Jan-2020,0.00968851984361497,0.179084322797911,15.0158401844297
USDMYR,15-Apr-2002,31-Jan-2020,0.0104717471942283,0.731107021050385,17.3831421059133
USDPHP,12-Apr-2002,31-Jan-2020,0.00648602445312029,0.117618349671375,18.9990936079477
USDPLN,15-Apr-2002,31-Jan-2020,0.00822067277499807,0.152754310162398,15.5140856004179
USDRON,12-Apr-2002,31-Jan-2020,0.00807676542247358,0.226920273099894,16.8132400430571
USDSGD,15-Apr-2002,31-Jan-2020,0.00801220872782664,0.404419226744808,17.8757026168918
USDTHB,12-Apr-2002,31-Jan-2020,0.00918627074161864,0.993795283589498,24.5939407883384
USDTRY,12-Apr-2002,31-Jan-2020,0.0102860663099656,0.349604429664954,15.8339888156686
USDTWD,19-Apr-2002,31-Jan-2020,0.00834565932899358,0.995535744705861,23.5275008351583
USDZAR,12-Apr-2002,31-Jan-2020,0.00842228778819155,-0.121503127664176,14.0687654218763
