code,start_time,end_time,volatility,sharpe_ratio,holding_period
Portfolio,11-Apr-2002,31-Jan-2020,0.012143500613903,1.23464007277539,16.9946197991392
AUDUSD,15-Apr-2002,31-Jan-2020,0.00764584050049407,0.207877533142335,11.6050420168067
EURUSD,15-Apr-2002,31-Jan-2020,0.00782815954736052,0.413907514514148,11.4944320712695
GBPUSD,15-Apr-2002,31-Jan-2020,0.00775184731566503,-0.0954713583365297,9.89980732177264
NZDUSD,15-Apr-2002,31-Jan-2020,0.00738670507187548,0.257004444324854,12.9134396355353
USDCAD,15-Apr-2002,31-Jan-2020,0.00719620059910392,0.0608999574418595,10.7178947368421
USDCHF,15-Apr-2002,31-Jan-2020,0.0102817519686102,-0.0131470523547514,10.6794871794872
USDJPY,15-Apr-2002,31-Jan-2020,0.00765856986861651,0.0353729304671332,10.4216101694915
USDNOK,15-Apr-2002,31-Jan-2020,0.007591403618726,0.23134496953496,11.7274725274725
USDSEK,15-Apr-2002,31-Jan-2020,0.00753981570734011,0.228254358111792,11.1115789473684
USDBRL,12-Apr-2002,31-Jan-2020,0.0111351982118546,0.457061359241368,11.4391891891892
USDCLP,12-Apr-2002,31-Jan-2020,0.00927690712289749,0.702998479656099,11.3472527472527
USDCOP,11-Apr-2002,31-Jan-2020,0.00952608312669632,0.847502320304033,12.4549653579677
USDCZK,12-Apr-2002,31-Jan-2020,0.00758883348022734,0.423748606268045,12.046357615894
USDHUF,12-Apr-2002,31-Jan-2020,0.0073300563296586,0.0635296273163324,11.2731376975169
USDILS,11-Apr-2002,31-Jan-2020,0.00674829838458402,0.446630439921825,13.3457711442786
USDINR,15-Apr-2002,31-Jan-2020,0.0079406151813399,0.726088913484666,14.9803370786517
USDKRW,11-Apr-2002,31-Jan-2020,0.00977451030679435,0.375882461589207,10.8315334773218
USDMXN,12-Apr-2002,31-Jan-2020,0.00889916451977229,0.247212915551045,11.7822014051522
USDMYR,15-Apr-2002,31-Jan-2020,0.0092100086917321,0.612820201335841,11.8516624040921
USDPHP,12-Apr-2002,31-Jan-2020,0.00613790717848782,0.180479585417466,15.1629834254144
USDPLN,15-Apr-2002,31-Jan-2020,0.00763104683132868,0.210214512682128,11.2745098039216
USDRON,12-Apr-2002,31-Jan-2020,0.00716990502015252,0.153561619308564,12.8329238329238
USDSGD,15-Apr-2002,31-Jan-2020,0.00742868151655286,0.487965868779839,13.7139479905437
USDTHB,12-Apr-2002,31-Jan-2020,0.00966337147200985,1.11413530429697,18.4268292682927
USDTRY,12-Apr-2002,31-Jan-2020,0.00961645528035133,0.367137974699238,11.9379310344828
USDTWD,19-Apr-2002,31-Jan-2020,0.00795507191328929,0.874844446478912,17.0492307692308
USDZAR,12-Apr-2002,31-Jan-2020,0.00792889284286674,-0.0977339578296077,11.0847826086957
